SubmissionDate,start,end,Enumerator,agf,localname,genus,species,newspecies,dbh,height,canopyd,latitude,longitude,altitude,accuracy,key,genus_species,height_m,genusCorr,speciesCorr,meanWD,sdWD,family,AGB
33:54.8,16:52.5,18:56.2,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,32,550,500,-2.8643584,37.5218919,1488.5,4.8,uuid:5f572a62-a096-44f8-8862-9e2f4d843b58,Acacia tortilis,5.5,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,244.1072227
33:51.4,12:26.4,14:29.7,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,68,1200,850,-2.8647175,37.5220585,1488.5,4.983,uuid:9960d304-744b-4821-9908-d1d319e5c502,Acacia tortilis,12,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,2276.523726
33:49.4,10:42.5,12:23.7,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,100,420,540,-2.8647097,37.5221482,1488.5,5,uuid:488f4ed4-abaa-4cd8-93f8-25e78599e3da,Acacia tortilis,4.2,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,1734.703259
33:46.6,06:27.5,08:52.8,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,100,420,680,-2.8649289,37.5222606,1488.8,4.55,uuid:1a54289e-40b9-424f-a963-ad482aba11a7,Acacia tortilis,4.2,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,1734.703259
33:45.4,04:32.7,06:24.8,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,65,550,950,-2.8649622,37.5224032,1489,4.52,uuid:69213b6a-e046-43eb-90ba-ee05e6df33ab,Acacia tortilis,5.5,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,973.4972839
33:41.8,00:44.7,02:47.2,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,130,1600,1800,-2.8649394,37.5225582,1489.3,4.88,uuid:b6b4c7b5-b56b-4ae8-8077-fc57a34e5853,Acacia tortilis,16,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,10680.02855
33:40.1,57:46.1,00:40.2,sarah_mwangi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,100,400,720,-2.8652784,37.5226413,1489.3,4.56,uuid:1dddbc3f-6278-4683-a966-663da10bc5b3,Acacia tortilis,4,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,1654.034023
33:38.6,54:20.3,57:43.0,sarah_mwangi,pasture_agroforestry,Thorny Acacia,acacia,drepanolobium,no,75,450,520,-2.8655167,37.5227033,1536.8,4.1,uuid:de976587-0cf6-4524-ab68-bd3bd78117b8,Acacia drepanolobium,4.5,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,1058.251485
33:20.0,41:47.3,44:15.3,sarah_mwangi,pasture_agroforestry,Acacia,acacia,drepanolobium,no,95,800,1200,-3.1657517,37.7446956,965,4.8,uuid:1cea358f-863c-404b-a0a2-b1d289c455ce,Acacia drepanolobium,8,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,2943.514584
33:09.9,21:27.5,25:12.3,sarah_mwangi,pasture_agroforestry,Thorny Acacia,acacia,nilotica,no,80,1900,1000,-3.1670892,37.7446719,965.4,5,uuid:4e0464c8-ba60-4d08-b46a-ceac0e729e14,Acacia nilotica,19,Acacia,nilotica,0.723333333,0.070823262,Fabaceae,4504.271798
33:05.0,34:19.3,36:09.2,sarah_mwangi,pasture_agroforestry,Acacia,acacia,drepanolobium,no,120,130,115,-3.254803,37.7422554,907.7,4.68,uuid:1fa41125-e040-453c-ad0c-fed563c20249,Acacia drepanolobium,1.3,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,788.3233513
33:03.7,32:27.3,34:14.9,sarah_mwangi,pasture_agroforestry,Acacia,acacia,drepanolobium,no,80,330,220,-3.2548109,37.7423182,907.7,2.6,uuid:08a6cdbf-03b5-42fc-8436-a4049945caf9,Acacia drepanolobium,3.3,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,886.8193221
32:57.3,22:12.0,23:43.3,sarah_mwangi,pasture_agroforestry,Acacia,acacia,drepanolobium,no,250,450,470,-3.2549138,37.7424715,907.9,4.96,uuid:3caa6bf0-d2ba-4965-9362-5e453f3004d3,Acacia drepanolobium,4.5,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,11098.08885
32:51.2,10:44.0,13:44.0,sarah_mwangi,pasture_agroforestry,Acacia,acacia,drepanolobium,no,30,510,600,-3.2549153,37.7428868,907.8,4.76,uuid:b8b2a343-57fa-4e9b-bbdc-696671e15d75,Acacia drepanolobium,5.1,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,199.9231418
28:07.2,35:58.4,39:20.0,juliet_onditi,pasture_agroforestry,Umbrella acacia,acacia,tortilis,no,200,1500,30,-3.1663585,37.7453302,961.8,4.98,uuid:962570bc-30a0-4c00-8a3c-cf6e735ec660,Acacia tortilis,15,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,23249.27998
28:04.8,33:56.3,35:54.2,juliet_onditi,pasture_agroforestry,Umbrella,acacia,tortilis,no,90,1200,15,-3.166545,37.7450122,962,4.666,uuid:25f1f9ce-812a-4832-9c0a-1c2ad9590244,Acacia tortilis,12,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,3934.559902
27:57.6,30:49.5,33:52.0,juliet_onditi,pasture_agroforestry,Umbrella tree,acacia,tortilis,no,100,1500,30,-3.1666086,37.7451448,962.2,4.816,uuid:9f4aaf55-1ffd-4c32-9fd2-b23d301ea1f7,Acacia tortilis,15,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,6008.955059
27:34.4,22:31.3,27:11.2,juliet_onditi,pasture_agroforestry,umbrella acacia,acacia,tortilis,no,120,2000,25,-3.1669067,37.745235,890,4.2,uuid:c2d88ccc-31d5-4b05-a4cd-1d12a2a99dca,Acacia tortilis,20,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,11357.97622
27:04.6,23:56.4,25:43.9,juliet_onditi,pasture_agroforestry,Acacia,acacia,nilotica,no,5,190,4,-3.254257,37.7424336,889.8,4.46,uuid:309ff2a5-d67a-4ddd-ae0d-39b78e5ed9b5,Acacia nilotica,1.9,Acacia,nilotica,0.723333333,0.070823262,Fabaceae,2.12413631
26:22.7,21:49.5,24:09.7,juliet_onditi,pasture_agroforestry,umbrella acacia,acacia,tortilis,no,20,200,6,-2.8645822,37.521788,1475,4.98,uuid:71ef3f96-afc8-42c7-8668-4aef60259271,Acacia tortilis,2,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,36.33705401
26:19.2,18:51.0,20:57.1,juliet_onditi,pasture_agroforestry,Umbrella acacia,acacia,tortilis,no,40,300,8,-2.8646536,37.5217987,1475.1,4.86,uuid:13b5bd02-1032-4563-a161-f4637f6c1275,Acacia tortilis,3,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,208.8456023
26:17.3,16:28.5,18:31.1,juliet_onditi,pasture_agroforestry,Umbrella acacia,acacia,tortilis,no,70,300,8,-2.8647469,37.5218623,1475.3,4.74,uuid:6b4e59a1-7ef0-4aca-b727-f14a977b6034,Acacia tortilis,3,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,622.6379761
26:13.3,09:22.2,11:13.1,juliet_onditi,pasture_agroforestry,Umbrella acacia,acacia,tortilis,no,40,250,20,-2.8651256,37.5218021,1480.8,4.96,uuid:bf62114c-4f83-472f-ab4c-49e3d2a7cb8d,Acacia tortilis,2.5,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,174.8012116
26:08.8,06:53.0,08:33.1,juliet_onditi,pasture_agroforestry,Umbrella acacia,acacia,tortilis,no,15,165,5,-2.8651559,37.5217861,1482.8,4.72,uuid:125a9bda-9bb4-4783-914d-6477c5ef0603,Acacia tortilis,1.65,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,17.17625007
26:03.2,02:28.5,04:32.3,juliet_onditi,pasture_agroforestry,Umbrella acacia,acacia,tortilis,no,60,320,12,-2.865334,37.5221988,1483.6,5,uuid:0d65de48-62c5-4339-897b-cf28b839d6bc,Acacia tortilis,3.2,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,490.8078573
26:01.6,59:21.0,01:36.5,juliet_onditi,pasture_agroforestry,Umbrella,acacia,tortilis,no,50,300,15,-2.8653804,37.5222646,1483.7,4.9,uuid:ebf6fb6d-a934-4e89-bfe3-f15b58e2023f,Acacia tortilis,3,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,322.8447141
25:58.4,54:12.8,58:59.2,juliet_onditi,pasture_agroforestry,Umbrella acacia,acacia,tortilis,no,50,220,14,-2.8655944,37.5226862,1488,4.916,uuid:22672119-8a9f-4293-98f6-bb395d2a8f8e,Acacia tortilis,2.2,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,238.5216868
23:38.1,35:38.3,37:41.0,david_makori,pasture_agroforestry,Acacia,acacia,xanthophloea,no,18,600,450,-3.2543848,37.7419622,929.9,4.783,uuid:1a956ebd-a1d9-482b-9eb2-b06f4254b824,Acacia xanthophloea,6,Acacia,xanthophloea,0.758,0.070823262,Fabaceae,83.2414735
23:34.7,33:16.3,35:17.8,david_makori,pasture_agroforestry,Acacia,acacia,nilotica,no,62,750,950,-3.2542114,37.7420682,929.9,4.525,uuid:2fedd862-7af8-4344-9ad1-853b83d1c426,Acacia nilotica,7.5,Acacia,nilotica,0.723333333,0.070823262,Fabaceae,1105.446657
23:29.0,31:21.9,33:10.5,david_makori,pasture_agroforestry,Acacia,acacia,nilotica,no,65,1150,750,-3.2542186,37.7421213,930,4.96,uuid:020f8bc6-8351-475b-b16d-503c50c328be,Acacia nilotica,11.5,Acacia,nilotica,0.723333333,0.070823262,Fabaceae,1839.828679
14:56.9,28:42.3,30:24.8,david_makori,pasture_agroforestry,Acacia,acacia,drepanolobium,no,12,130,95,-3.2544185,37.7423047,930,4.8,uuid:c8c3bf65-e90d-4693-9a4b-98432d592b07,Acacia drepanolobium,1.3,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,8.804493784
14:30.6,22:36.5,26:40.9,david_makori,pasture_agroforestry,Whistling thorn,acacia,drepanolobium,no,10,120,95,-3.2544349,37.742317,930.1,4.84,uuid:a939ee2b-6884-4e64-812a-e275b07e1828,Acacia drepanolobium,1.2,Acacia,drepanolobium,0.78783128,0.09413391,Fabaceae,5.704463205
13:18.1,12:49.1,17:12.5,henry_oindi,natural_forest_agroforestry,Black wattle,acacia,mearnsii,no,20,700,300,-3.4045007,38.3442452,1873.4,4.82,uuid:0ec74d4a-461c-4a36-acfc-3d5207a0179e,Acacia mearnsii,7,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,103.777225
13:16.2,10:27.6,12:46.2,henry_oindi,natural_forest_agroforestry,Black wattle,acacia,mearnsii,no,18,500,200,-3.4044783,38.3443024,1873.5,5,uuid:b3d62949-ede7-4873-b5f2-5ab0b72f1b4e,Acacia mearnsii,5,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,60.83625463
13:13.9,05:18.6,10:22.9,henry_oindi,natural_forest_agroforestry,Black wattle,acacia,mearnsii,no,30,600,400,-3.4045126,38.3441532,1871.5,4.95,uuid:46ffdc0c-3f1a-4bf4-ae2e-4a27e073e46a,Acacia mearnsii,6,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,197.011748
13:11.2,56:26.9,00:28.0,henry_oindi,natural_forest_agroforestry,Black wattle,acacia,mearnsii,no,12,600,200,-3.4046282,38.3441967,1881,4.98,uuid:119a29f9-7b38-477e-8d05-1eaf1da30361,Acacia mearnsii,6,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,32.93921367
12:53.5,17:49.4,20:17.7,sarah_mwangi,natural_forest_agroforestry,Black wattle,acacia,mearnsii,no,65,700,500,-3.404464,38.3440234,1821,4.95,uuid:63770010-0178-4ed0-a8a0-c923aeaf5cb0,Acacia mearnsii,7,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,1035.853586
12:51.0,15:05.9,17:46.2,sarah_mwangi,natural_forest_agroforestry,Black wattle,acacia,mearnsii,no,72,820,540,-3.4042333,38.344155,1820.9,4,uuid:d548cde8-7ee6-47b2-9699-600318ddd283,Acacia mearnsii,8.2,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,1475.948377
12:48.9,12:35.4,15:02.8,sarah_mwangi,natural_forest_agroforestry,Black wattle,acacia,mearnsii,no,45,550,630,-3.4041977,38.344219,1820.2,4.92,uuid:0c7c8f90-b9fb-4772-9cd9-22d49e56ece7,Acacia mearnsii,5.5,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,399.337989
12:46.5,10:05.3,12:31.6,sarah_mwangi,natural_forest_agroforestry,Black wattle,acacia,mearnsii,no,55,700,400,-3.4043206,38.3442372,1820.2,4.4,uuid:3e332c7d-67c4-49b8-b64d-c0853f83948e,Acacia mearnsii,7,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,747.6175225
12:44.5,08:00.6,09:53.5,sarah_mwangi,natural_forest_agroforestry,Black wattle,acacia,mearnsii,no,15,520,220,-3.4044234,38.3442805,1820.5,4.733,uuid:3f5217ed-ced8-46b6-a61e-8a408930df93,Acacia mearnsii,5.2,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,44.28179487
12:42.5,05:45.3,07:56.7,sarah_mwangi,natural_forest_agroforestry,Black wattle,acacia,mearnsii,no,28,600,360,-3.4044115,38.3441307,1820.6,4.62,uuid:d565a3aa-7079-464a-a2ed-72c10f30f8fb,Acacia mearnsii,6,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,172.1884086
12:39.9,03:42.9,05:42.0,sarah_mwangi,natural_forest_agroforestry,Black wattle,acacia,mearnsii,no,30,600,700,-3.4044531,38.3442126,1820.6,4.933,uuid:3053a397-e96b-437e-8dcf-a66848e6de6b,Acacia mearnsii,6,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,197.011748
12:38.0,01:45.2,03:37.3,sarah_mwangi,natural_forest_agroforestry,Black wattle,acacia,mearnsii,no,20,500,350,-3.4043839,38.344126,1820.3,4.966,uuid:dbb485fd-ddc9-402a-b9dd-ea12d2d2d52e,Acacia mearnsii,5,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,74.72760966
12:36.3,59:54.3,01:42.3,sarah_mwangi,natural_forest_agroforestry,Black wattle,acacia,mearnsii,no,55,550,600,-3.4044619,38.3440913,1820.4,4.84,uuid:8ed5282f-0719-487a-80ed-038e304157ac,Acacia mearnsii,5.5,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,590.8235116
12:34.3,54:43.8,59:48.0,sarah_mwangi,natural_forest_agroforestry,Black wattle,acacia,mearnsii,no,60,1000,520,-3.4044183,38.3439488,1819.3,4.8,uuid:f67d1c61-2822-418a-a8fc-c312b59f8d86,Acacia mearnsii,10,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,1254.951828
11:40.6,13:36.8,16:10.6,juliet_onditi,natural_forest_agroforestry,Black wattle,acacia,mearnsii,no,70,1500,15,-3.4037083,38.3440017,1834.7,4.8,uuid:0b045805-2551-49a9-8dd1-cfe7104d3d28,Acacia mearnsii,15,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,2518.675732
11:38.8,11:06.8,13:27.9,juliet_onditi,natural_forest_agroforestry,Black wattle,acacia,mearnsii,no,80,2000,15,-3.4039019,38.3438911,1834.7,4.983,uuid:57eb25ea-2f55-46d1-8052-72b0a90fd816,Acacia mearnsii,20,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,4328.254061
11:36.5,08:16.4,10:50.2,juliet_onditi,natural_forest_agroforestry,Black wattle,acacia,mearnsii,no,100,800,20,-3.4041869,38.3437964,1834.8,4.9,uuid:1c46c9f4-c5fe-4ca1-9978-0b902c09dc82,Acacia mearnsii,8,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,2735.845966
11:34.2,05:43.8,08:09.2,juliet_onditi,natural_forest_agroforestry,Black wattle,acacia,mearnsii,no,60,500,6,-3.404439,38.3437013,1834.8,4.9,uuid:bbfdfb8b-fc7b-4557-a019-adeb5741df75,Acacia mearnsii,5,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,638.0016175
09:49.5,09:53.6,13:12.3,david_makori,natural_forest_agroforestry,Black wattle tree,acacia,mearnsii,no,56,1150,750,-3.4042416,38.3441698,1822.6,3.6,uuid:58949fac-3091-48dd-9695-1066498cbea7,Acacia mearnsii,11.5,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,1257.129262
09:47.7,07:59.1,09:43.1,david_makori,natural_forest_agroforestry,Black wattle tree,acacia,mearnsii,no,48,750,560,-3.4043633,38.3442533,1826,4.4,uuid:acdea33b-8387-4443-b40e-409eeb009b60,Acacia mearnsii,7.5,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,613.0819121
09:44.3,06:07.0,07:50.7,david_makori,natural_forest_agroforestry,Black wattle tree,acacia,mearnsii,no,58,1050,750,-3.4045153,38.3443436,1826.1,4.9,uuid:8d7790bf-5d6f-49ad-b284-102e4d377e30,Acacia mearnsii,10.5,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,1231.878893
09:42.5,03:08.0,06:01.7,david_makori,natural_forest_agroforestry,Black wattle tree,acacia,mearnsii,no,25,750,250,-3.4045709,38.344354,1826.1,4.78,uuid:4b842f7f-f330-423a-98dc-db6caadcd676,Acacia mearnsii,7.5,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,171.5989021
09:40.9,01:20.4,02:57.8,david_makori,natural_forest_agroforestry,Black wattle tree,acacia,mearnsii,no,65,950,650,-3.4046361,38.3442417,1825.9,4.933,uuid:99947d94-2c57-4d52-bd76-94ba6caf7190,Acacia mearnsii,9.5,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,1395.535619
09:39.4,59:30.1,01:17.0,david_makori,natural_forest_agroforestry,Black wattle tree,acacia,mearnsii,no,38,950,650,-3.4046281,38.3441419,1826.4,4.633,uuid:0ddda799-c4d4-4fe1-a7b0-e417e900d2d1,Acacia mearnsii,9.5,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,489.4086423
09:37.5,57:28.9,59:26.4,david_makori,natural_forest_agroforestry,Balck wattle tree,acacia,mearnsii,no,25,750,450,-3.4045933,38.3441577,1826.2,4.16,uuid:a197b988-9f41-4e6d-8492-f320f966d235,Acacia mearnsii,7.5,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,171.5989021
09:35.5,55:24.3,57:15.0,david_makori,natural_forest_agroforestry,Black wattle tree,acacia,mearnsii,no,45,750,620,-3.4046783,38.3441367,1829.1,4.6,uuid:8d4d1db5-511b-4c2b-9cba-c211eeb4add7,Acacia mearnsii,7.5,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,540.5133622
09:33.6,52:51.5,55:07.2,david_makori,natural_forest_agroforestry,Black wattle tree,acacia,mearnsii,no,65,1250,850,-3.4048514,38.3441916,1825.1,4.2,uuid:fa0056f7-65d5-4e8e-9264-2071991d55c5,Acacia mearnsii,12.5,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,1824.176513
09:31.4,48:16.6,52:48.1,david_makori,natural_forest_agroforestry,Black wattle tree,acacia,mearnsii,no,45,1150,650,-3.404691,38.344023,1822.2,4.5,uuid:47a82258-13de-417f-83c0-6508d3a5b247,Acacia mearnsii,11.5,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,820.3283747
09:09.5,05:07.7,07:43.9,roy_spenser,natural_forest_agroforestry,acacia,acacia,mearnsii,no,75,550,150,-3.4422697,37.6117125,726.1,4.766,uuid:0be51b00-9018-4913-81f2-a22f844b4f05,Acacia mearnsii,5.5,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,1082.403993
09:07.6,55:26.2,59:11.4,roy_spenser,natural_forest_agroforestry,acacia,acacia,mearnsii,no,150,420,250,-3.442187,37.6118798,736.6,4.06,uuid:270b2048-d617-4d44-b1bb-05997f3aeea0,Acacia mearnsii,4.2,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,3218.824215
08:42.5,35:22.6,41:03.2,juliet_onditi,pasture_agroforestry,Acacia,acacia,mellifera,no,20,200,5,-3.3174998,37.715111,659.3,4.92,uuid:58406a22-6e75-4b85-a195-446c950e3358,Acacia mellifera,2,Acacia,mellifera,0.947,0.070823262,Fabaceae,43.48590082
08:38.9,33:51.6,41:10.2,juliet_onditi,pasture_agroforestry,Acacia,acacia,mellifera,no,20,200,5,-3.317445,37.7149567,659.1,4.8,uuid:af367d81-4063-464c-97f6-bb2a05ad35f6,Acacia mellifera,2,Acacia,mellifera,0.947,0.070823262,Fabaceae,43.48590082
08:27.4,31:24.6,33:38.2,juliet_onditi,pasture_agroforestry,Acacia,acacia,mellifera,no,20,190,4,-3.3174529,37.7149596,659.1,4.74,uuid:d717c513-c10f-4799-9893-6507189eef1c,Acacia mellifera,1.9,Acacia,mellifera,0.947,0.070823262,Fabaceae,41.3624933
08:14.6,29:22.0,31:09.6,juliet_onditi,pasture_agroforestry,Acacia,acacia,mellifera,no,20,180,3,-3.3176857,37.7148251,659.4,4.8,uuid:6370239a-7700-44e4-87b7-d30e6c6a5339,Acacia mellifera,1.8,Acacia,mellifera,0.947,0.070823262,Fabaceae,39.23640062
08:02.5,27:35.7,29:14.2,juliet_onditi,pasture_agroforestry,Acacia,acacia,mellifera,no,15,160,4,-3.3178785,37.7149054,659.3,4.86,uuid:d616aa09-80b0-49de-a5ac-c9e1ce11c033,Acacia mellifera,1.6,Acacia,mellifera,0.947,0.070823262,Fabaceae,19.94728921
07:28.5,23:22.4,25:20.0,juliet_onditi,pasture_agroforestry,Acacia,acacia,mellifera,no,20,200,4,-3.3179003,37.7152432,876.1,4.64,uuid:f731f3d6-1161-4109-917d-f89c2167711e,Acacia mellifera,2,Acacia,mellifera,0.947,0.070823262,Fabaceae,43.48590082
07:11.5,21:26.4,23:14.3,juliet_onditi,pasture_agroforestry,Acay,acacia,mellifera,no,30,200,10,-3.3181053,37.7152526,876.1,4.78,uuid:111ba81c-6fcf-4164-9c4d-d3555197a0ab,Acacia mellifera,2,Acacia,mellifera,0.947,0.070823262,Fabaceae,95.95743019
06:35.2,33:42.9,35:08.0,david_makori,pasture_agroforestry,Acacia,acacia,mellifera,no,150,220,180,-3.3178383,37.715045,888.8,4.9,uuid:e8ef31cf-e756-4ebe-b904-c9a565a35876,Acacia mellifera,2.2,Acacia,mellifera,0.947,0.070823262,Fabaceae,2437.066152
06:22.4,32:02.9,33:40.4,david_makori,pasture_agroforestry,Acacia,acacia,mellifera,no,15,180,210,-3.317843,37.7150394,888.8,4.46,uuid:28014786-e2fd-4370-84cf-c2df0e9f49ee,Acacia mellifera,1.8,Acacia,mellifera,0.947,0.070823262,Fabaceae,22.37735473
06:08.4,27:48.4,29:27.3,david_makori,pasture_agroforestry,Acacia,acacia,mellifera,no,13,210,250,-3.3179847,37.7150817,888.7,4.616,uuid:dca2b146-2180-48bc-aded-14e673d22547,Acacia mellifera,2.1,Acacia,mellifera,0.947,0.070823262,Fabaceae,19.67143758
05:58.6,24:39.6,27:37.5,david_makori,pasture_agroforestry,Acacia,acacia,mellifera,no,13,210,250,-3.3180496,37.7150611,888.7,4.64,uuid:584ce2e4-dc4b-443a-bcf5-7bec728a7c4a,Acacia mellifera,2.1,Acacia,mellifera,0.947,0.070823262,Fabaceae,19.67143758
05:31.0,02:47.7,07:28.6,juliet_onditi,natural_forest_agroforestry,Acacia,acacia,mearnsii,no,50,300,15,-3.44226,37.611691,713.4,4.86,uuid:35d214a9-db00-4d4c-b2a5-8985713dce7f,Acacia mearnsii,3,Acacia,mearnsii,0.659666667,0.070823262,Fabaceae,271.4786043
04:50.6,35:10.3,37:25.8,juliet_onditi,natural_forest_agroforestry,Acacia,acacia,xanthophloea,no,100,1200,10,-3.4436192,37.6121126,709.9,4.633,uuid:6fa8c630-5d95-4fc9-a6b2-72de6ac33690,Acacia xanthophloea,12,Acacia,xanthophloea,0.758,0.070823262,Fabaceae,4654.286412
04:45.5,30:39.5,33:27.7,juliet_onditi,natural_forest_agroforestry,Acacia,acacia,xanthophloea,no,100,1000,8,-3.4437886,37.6117042,711,4.6,uuid:114750ee-6309-4ad6-ae84-dcbbebc9dc52,Acacia xanthophloea,10,Acacia,xanthophloea,0.758,0.070823262,Fabaceae,3895.58073
58:57.5,32:39.8,34:22.8,sarah_mwangi,pasture_agroforestry,Acacia,acacia,mellifera,no,200,300,350,-3.3184667,37.7147204,845.6,4.86,uuid:ec9e4aba-a865-4ee0-a39f-c8cfa278e9de,Acacia mellifera,3,Acacia,mellifera,0.947,0.070823262,Fabaceae,5783.803635
58:04.6,30:04.0,32:35.8,sarah_mwangi,pasture_agroforestry,Acacia,acacia,mellifera,no,100,220,200,-3.318494,37.7146798,845.8,4.96,uuid:f9b6ee26-23cc-42ef-93d8-9b82c0a48331,Acacia mellifera,2.2,Acacia,mellifera,0.947,0.070823262,Fabaceae,1104.427419
57:46.5,28:28.5,30:00.9,sarah_mwangi,pasture_agroforestry,Acacia,acacia,mellifera,no,70,250,300,-3.3184812,37.7147587,845.6,4.666,uuid:5aa62024-7069-4bee-a102-3cad6c17c9fe,Acacia mellifera,2.5,Acacia,mellifera,0.947,0.070823262,Fabaceae,623.6680072
57:09.5,26:20.1,28:25.4,sarah_mwangi,pasture_agroforestry,Acacia,acacia,mellifera,no,100,150,300,-3.318491,37.7148548,845.8,4.96,uuid:11851530-ae30-4c4d-9d32-83aa531aaa9e,Acacia mellifera,1.5,Acacia,mellifera,0.947,0.070823262,Fabaceae,759.9722116
56:42.6,23:50.0,26:02.3,sarah_mwangi,pasture_agroforestry,Acacia,acacia,mellifera,no,100,90,110,-3.3185606,37.7149419,845.7,4.86,uuid:ca21df59-419f-46b3-9a73-945fdb34d35d,Acacia mellifera,0.9,Acacia,mellifera,0.947,0.070823262,Fabaceae,461.6080065
54:55.3,32:47.8,34:47.5,henry_oindi,natural_forest_agroforestry,Acacia,acacia,mellifera,no,8,200,80,-3.3185763,37.7151228,856.3,4.98,uuid:e7e88892-3edf-4fa8-894f-3ce22e5c987b,Acacia mellifera,2,Acacia,mellifera,0.947,0.070823262,Fabaceae,7.270588649
35:25.2,27:10.1,29:37.2,david_makori,pasture_agroforestry,Acacia,acacia,tortilis,no,35,750,500,-3.5013199,38.3936141,902.1,4.64,uuid:b97efeb2-4ff4-4f84-9860-e0f01d9a50d0,Acacia tortilis,7.5,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,393.5632178
35:17.2,24:57.4,27:06.3,david_makori,pasture_agroforestry,Acacia,acacia,tortilis,no,65,850,800,-3.501351,38.3935766,902.1,4.96,uuid:34cbb338-070a-4019-8f8e-faabfd1c3fa8,Acacia tortilis,8.5,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,1488.859206
34:44.0,20:33.3,23:44.6,david_makori,pasture_agroforestry,Acacia,acacia,tortilis,no,95,1350,950,-3.5018424,38.3931262,902.1,4.72,uuid:c6b1acc1-48f5-4cc0-a7e1-46f170c0104f,Acacia tortilis,13.5,Acacia,tortilis,0.78783128,0.09413391,Fabaceae,4905.193258
30:43.1,58:41.9,00:53.8,henry_oindi,pasture_agroforestry,Acacia,acacia,mellifera,no,18,600,350,-3.4953833,38.3060651,985.7,4.78,uuid:9a7a79da-7efb-4ddc-9cdc-768d1eb3f05a,Acacia mellifera,6,Acacia,mellifera,0.947,0.070823262,Fabaceae,103.4427825
