FID,start,Enumerator,Type_of_ag,Polygon_No,Transects,plant_name,plant_na_1,plant_na_2,is_it_new_,plant_DBH,plant_me_Height,plant_me_Canopy,photo_Whol,photo_Cano,photo_Flow,photo_Frui,photo_Trun,external_g,gps_Latitu,gps_Longit,gps_Altitu,gps_Accura,comments,meta_insta,SubmitterI,SubmitterN,Attachment
5100,2024-11-29T17:59:19.136+03:00,judy_akinyi,natural_forest_agroforestry,5,3,Scented-pod acacia,Acacia,nilotica,no,8,100,100,1732892492711.jpg,1732892552971.jpg,1732892562175.jpg,1732892571645.jpg,1732892577449.jpg, ,-3.0967543,39.6502954,67.004,1.535, ,uuid:d00e7cc2-c4ce-4066-9818-3ba7686bc080,616,Lacuna Data Collectors,5
3328,2024-11-12T13:11:09.517+03:00,juliet_onditi,pasture_agroforestry,45,1,Scented-pod acacia,Acacia,nilotica,no,7,180,100,1731406316044.jpg,1731406323495.jpg,1731406334417.jpg,1731406352516.jpg,1731406359830.jpg, ,-0.1471153,35.0324942,1190.4,4.74, ,uuid:1999cf66-393d-416f-baf1-61d425646904,616,Lacuna Data Collectors,5
6052,2024-11-29T17:58:22.418+03:00,juliet_onditi,natural_forest_agroforestry,5,3,Scented-pod acacia,Acacia,nilotica,no,6,300,100,1732892363219.jpg,1732892369411.jpg,1732892395635.jpg,1732892409757.jpg,1732892415887.jpg, ,-3.0970312,39.650587,66.285,1.463, ,uuid:7d8a8fea-2b62-4938-8de3-0df2dd09e797,616,Lacuna Data Collectors,5
3435,2024-11-13T16:35:28.065+03:00,juliet_onditi,cropland_agroforestry,34,2,Scented-pod acacia,Acacia,nilotica,no,6,170,100,1731504981261.jpg,1731504988392.jpg,1731505002200.jpg,1731505011945.jpg,1731505016984.jpg, ,-0.4566517,34.26179,1145.8,4.9, ,uuid:06ab1d49-feff-4633-a818-cd615878798b,616,Lacuna Data Collectors,5
5647,2024-12-05T14:11:00.021+03:00,juliet_onditi,cropland_agroforestry,21,3,Scented-pod acacia,Acacia,nilotica,no,5,220,100,1733397108059.jpg,1733397114556.jpg,1733397121828.jpg,1733397133494.jpg,1733397139897.jpg, ,-3.9781507,39.4608079,154.648,1.362, ,uuid:4bfdc007-0d5d-4e54-abe9-5370621b3bf3,616,Lacuna Data Collectors,5
5566,2024-12-04T16:41:31.589+03:00,juliet_onditi,cropland_agroforestry,12,3,Scented-pod acacia,Acacia,nilotica,no,5,190,100,1733319749865.jpg,1733319755822.jpg,1733319761707.jpg,1733319765977.jpg,1733319770745.jpg, ,-3.9215346,39.6680945,46.784,2.827, ,uuid:c55710f6-2794-4222-8d2e-bfed171c115b,616,Lacuna Data Collectors,5
3322,2024-11-12T13:16:59.332+03:00,juliet_onditi,pasture_agroforestry,45,1,Scented-pod acacia,Acacia,nilotica,no,5,180,100,1731406654752.jpg,1731406661215.jpg,1731406671845.jpg,1731406677593.jpg,1731406684888.jpg, ,-0.1471446,35.0327513,1191.2,4.7, ,uuid:53e4e1ee-ee02-4625-adeb-0c6a9593cd39,616,Lacuna Data Collectors,5
5666,2024-12-05T15:07:39.786+03:00,juliet_onditi,pasture_agroforestry,22,3,Scented-pod acacia,Acacia,nilotica,no,5,170,100,1733400487129.jpg,1733400492261.jpg,1733400509438.jpg,1733400519420.jpg,1733400526292.jpg, ,-3.9995141,39.3984949,193.333,1.311, ,uuid:e7eb6bd7-0f12-4884-9d16-8faa854a3a8d,616,Lacuna Data Collectors,5
3335,2024-11-12T13:01:15.511+03:00,juliet_onditi,pasture_agroforestry,45,1,Scented-pod acacia,Acacia,nilotica,no,5,165,100,1731405723575.jpg,1731405730451.jpg,1731405737509.jpg,1731405745959.jpg,1731405752031.jpg, ,-0.14726,35.0323867,1190.3,4.7, ,uuid:f6e50636-07fa-442d-a0cf-0acbb402f7b8,616,Lacuna Data Collectors,5
3334,2024-11-12T13:03:04.590+03:00,juliet_onditi,pasture_agroforestry,45,1,Scented-pod acacia,Acacia,nilotica,no,5,160,100,1731405828208.jpg,1731405834263.jpg,1731405847743.jpg,1731405860677.jpg,1731405866275.jpg, ,-0.1473191,35.0323877,1190.3,4.98, ,uuid:318cee30-c321-4ccf-aa82-b23c4a032e02,616,Lacuna Data Collectors,5
3325,2024-11-12T13:13:06.608+03:00,juliet_onditi,pasture_agroforestry,45,1,Scented-pod acacia,Acacia,nilotica,no,5,130,100,1731406429423.jpg,1731406435571.jpg,1731406442088.jpg,1731406448983.jpg,1731406455235.jpg, ,-0.1471504,35.03251,1190.3,5, ,uuid:8ca80ee8-8ec5-42bb-888d-8d67805d2534,616,Lacuna Data Collectors,5
3332,2024-11-12T13:06:55.220+03:00,juliet_onditi,pasture_agroforestry,45,1,Scented-pod acacia,Acacia,nilotica,no,5,100,100,1731406056938.jpg,1731406065197.jpg,1731406080283.jpg,1731406087900.jpg,1731406098062.jpg, ,-0.1471261,35.0324343,1190.3,4.8, ,uuid:0a8e5e6f-8409-4eb6-9098-352b7c1cfdf4,616,Lacuna Data Collectors,5
3326,2024-11-12T13:06:06.770+03:00,sarah_mwangi,pasture_agroforestry,45,1,Scented-pod acacia,Acacia,nilotica,no,15,100,90,1731406018341.jpg,1731406025749.jpg,1731406033896.jpg,1731406039502.jpg,1731406045196.jpg, ,-0.1472161,35.0329108,1169.2,4.933, ,uuid:ed70de35-652b-4a8d-91e5-517f71848292,616,Lacuna Data Collectors,5
5570,2024-12-04T16:44:28.878+03:00,henry_oindi,cropland_agroforestry,12,3,Scented-pod acacia,Acacia,nilotica,no,23,120,80,1733319948217.jpg,1733319952759.jpg,1733319957723.jpg,1733319962674.jpg,1733319968264.jpg, ,-3.9215587,39.6682882,30.027,1.103, ,uuid:605d2a43-38f2-4d8f-ad1b-be19ae8cfb06,616,Lacuna Data Collectors,5
3321,2024-11-12T13:00:09.338+03:00,sarah_mwangi,pasture_agroforestry,45,1,Scented-pod acacia,Acacia,nilotica,no,20,100,60,1731405670583.jpg,1731405677951.jpg,1731405689210.jpg,1731405696487.jpg,1731405702289.jpg, ,-0.1471566,35.0327397,1167.9,4.38, ,uuid:704549f8-df51-4929-9e00-73b991d1d376,616,Lacuna Data Collectors,5
5656,2024-12-05T14:58:25.383+03:00,henry_oindi,pasture_agroforestry,22,3,Scented-pod acacia,Acacia,nilotica,no,6,180,40,1733400039836.jpg,1733400043682.jpg,1733400049523.jpg,1733400053452.jpg,1733400058569.jpg, ,-3.9996008,39.3984232,147.096,2.293, ,uuid:16719de0-2891-4dc4-a6c8-e87816c28ffd,616,Lacuna Data Collectors,5
3617,2024-11-14T16:27:08.168+03:00,juliet_onditi,natural_forest_agroforestry,47,1,Scented-pod acacia,Acacia,nilotica,no,50,420,25,1731590929190.jpg,1731590935433.jpg,1731590944135.jpg,1731590959162.jpg,1731590968811.jpg, ,-0.0294812,34.0224114,1155,4.06, ,uuid:d0dae668-0018-4939-b512-f082873255df,616,Lacuna Data Collectors,5
3621,2024-11-14T16:35:37.184+03:00,juliet_onditi,natural_forest_agroforestry,47,1,Scented-pod acacia,Acacia,nilotica,no,50,500,20,1731591387795.jpg,1731591394769.jpg,1731591403704.jpg,1731591414085.jpg,1731591423661.jpg, ,-0.0295606,34.0224205,1154.6,4.75, ,uuid:ed7b7ebe-5ca7-4394-9925-571056089fde,616,Lacuna Data Collectors,5
3336,2024-11-12T12:58:53.275+03:00,juliet_onditi,pasture_agroforestry,45,1,Scented-pod acacia,Acacia,nilotica,no,5,100,20,1731405598132.jpg,1731405603960.jpg,1731405615912.jpg,1731405622206.jpg,1731405628813.jpg, ,-0.147244,35.0324338,1190.4,4.816, ,uuid:3e8af452-8627-4266-bf56-c1e7c77ad320,616,Lacuna Data Collectors,5
3623,2024-11-14T16:39:37.446+03:00,juliet_onditi,natural_forest_agroforestry,47,1,Scented-pod acacia,Acacia,nilotica,no,70,650,18,1731591658738.jpg,1731591665507.jpg,1731591673291.jpg,1731591681688.jpg,1731591688625.jpg, ,-0.0295868,34.0222921,1155.3,4.7, ,uuid:f19c9fa7-9ccf-45d3-a69e-63fbe23f29a6,616,Lacuna Data Collectors,5
3126,2024-08-31T11:30:52.249+03:00,judy_akinyi,pasture_agroforestry,105,4,Senna,Senna,spectabilis,no,50,650,500,1725093121192.jpg,1725093130493.jpg,1725093137985.jpg,1725093154899.jpg,1725093190419.jpg, ,-1.0592065,37.1265734,1457.4,3.325, ,uuid:39656ea4-99eb-409d-8c67-1bb611dfd864,616,Lacuna Data Collectors,5
6912,2024-10-07T13:16:46.676+03:00,sarah_mwangi,cropland_agroforestry,182,2,Siala,Markhamia,lutea,no,55,700,550,1728296267307.jpg,1728296275305.jpg,1728296291269.jpg,1728296298549.jpg,1728296304796.jpg, ,-0.852616,34.5709495,1455.3,4.7, ,uuid:3e1e08bf-2b47-45fc-b2c6-56d5ca01c7e0,616,Lacuna Data Collectors,5
4757,2024-11-22T12:01:55.679+03:00,judy_akinyi,homestead_agroforestry,79,1,Siala,Markhamia,lutea,no,25,1000,500,1732266163921.jpg,1732266170933.jpg,1732266178701.jpg,1732266191759.jpg,1732266209520.jpg, ,1.1490912,35.1233534,1866.9,4.96, ,uuid:9dbc6f0e-fde8-41d2-95b6-63c27477d6ee,616,Lacuna Data Collectors,5
4301,2024-11-19T17:24:28.524+03:00,judy_akinyi,pasture_agroforestry,63,1,Siala,Markhamia,lutea,no,25,800,500,1732026315008.jpg,1732026321190.jpg,1732026326364.jpg,1732026331304.jpg,1732026337319.jpg, ,0.2967613,34.4978375,1268.9,4.9, ,uuid:0d329669-c60f-44be-b407-b5790b63e6af,616,Lacuna Data Collectors,5
6914,2024-10-07T11:12:59.115+03:00,henry_oindi,cropland_agroforestry,179,2,Siala,Markhamia,lutea,no,24,1100,500,1728288868409.jpg,1728288874236.jpg,1728288882542.jpg,1728288889279.jpg,1728288895484.jpg, ,-0.7151521,34.6556409,1504.5,4.92, ,uuid:2368c24a-3f71-44a2-941f-a6f47962b9d6,616,Lacuna Data Collectors,5
4096,2024-11-18T18:18:16.229+03:00,henry_oindi,cropland_agroforestry,56,1,Siala,Markhamia,lutea,no,45,1400,450,1731943162140.jpg,1731943169653.jpg,1731943176782.jpg,1731943191146.jpg,1731943197709.jpg, ,0.0882613,34.7021446,1545.4,4.6, ,uuid:78ff1b9e-7acf-467e-99a8-efb63786f1a1,616,Lacuna Data Collectors,5
3640,2024-11-15T11:05:24.253+03:00,judy_akinyi,pasture_agroforestry,50,1,Siala,Markhamia,lutea,no,20,600,450,1731658013620.jpg,1731658019088.jpg,1731658026933.jpg,1731658041553.jpg,1731658048547.jpg, ,0.0853496,34.2515741,1211.9,4.96, ,uuid:2421e474-8544-4323-9c1b-158bd9a5cd43,616,Lacuna Data Collectors,5
4639,2024-11-21T15:53:44.003+03:00,sarah_mwangi,homestead_agroforestry,74,1,Siala,Markhamia,lutea,no,60,730,400,1732193683838.jpg,1732193691766.jpg,1732193702870.jpg,1732193708913.jpg,1732193714627.jpg, ,0.4756283,34.6133833,1370.7,4.02, ,uuid:4280a52c-8664-4cee-84a7-8681457645b1,616,Lacuna Data Collectors,5
3686,2024-11-15T12:59:10.504+03:00,sarah_mwangi,cropland_agroforestry,53,1,Siala,Markhamia,lutea,no,50,900,400,1731664805057.jpg,1731664810455.jpg,1731664846671.jpg,1731664833153.jpg,1731664862397.jpg, ,0.1706968,34.3805492,1277.7,4.733,"S ,,",uuid:38e59fe0-8957-42e7-ae04-a9484b5b788a,616,Lacuna Data Collectors,5
3744,2024-11-15T16:16:54.362+03:00,henry_oindi,cropland_agroforestry,54,1,Siala,Markhamia,lutea,no,42,730,400,1731676660132.jpg,1731676670222.jpg,1731676676529.jpg,1731676685688.jpg,1731676690897.jpg, ,0.038474,34.5669693,1543.1,4.74, ,uuid:6288ff5c-0090-42bf-8dd6-6c78d316e504,616,Lacuna Data Collectors,5
3508,2024-11-14T12:24:25.401+03:00,henry_oindi,cropland_agroforestry,38,1,Siala,Markhamia,lutea,no,40,650,400,1731576313973.jpg,1731576319734.jpg,1731576325803.jpg,1731576331714.jpg,1731576349293.jpg, ,-0.0888396,34.4652048,1236.9,4.84, ,uuid:fe9fb64d-d5f2-4ac3-864c-f4933363e9cd,616,Lacuna Data Collectors,5
6909,2024-10-07T11:15:50.750+03:00,henry_oindi,cropland_agroforestry,179,2,Siala,Markhamia,lutea,no,36,950,400,1728289001169.jpg,1728289010548.jpg,1728289019901.jpg,1728289027035.jpg,1728289033039.jpg, ,-0.715449,34.6556806,1504.5,4.966, ,uuid:5a9e6e57-cf6a-4910-b1c1-a9e3b31d8c59,616,Lacuna Data Collectors,5
4669,2024-11-21T17:37:55.263+03:00,judy_akinyi,cropland_agroforestry,70,1,Siala,Markhamia,lutea,no,35,800,400,1732199944014.jpg,1732199951016.jpg,1732199956762.jpg,1732199962159.jpg,1732199973294.jpg, ,0.7511736,34.6414162,1541.2,4.766, ,uuid:0c73225d-00da-43d2-84f3-30c8da18a913,616,Lacuna Data Collectors,5
6920,2024-10-07T13:18:55.432+03:00,sarah_mwangi,cropland_agroforestry,182,2,Siala,Markhamia,lutea,no,30,720,400,1728296391110.jpg,1728296402896.jpg,1728296412714.jpg,1728296429850.jpg,1728296436454.jpg, ,-0.8526038,34.5710835,1455.3,4.78, ,uuid:1a8712a0-0461-48e1-ae8a-9d24eb203c66,616,Lacuna Data Collectors,5
4765,2024-11-22T12:09:41.093+03:00,judy_akinyi,homestead_agroforestry,79,1,Siala,Markhamia,lutea,no,20,1000,400,1732266616590.jpg,1732266625383.jpg,1732266632633.jpg,1732266641658.jpg,1732266650009.jpg, ,1.1489716,35.1235033,1867.4,4.3, ,uuid:b00778d4-cb77-4ec6-8452-51e0cf966074,616,Lacuna Data Collectors,5
3678,2024-11-15T12:54:59.549+03:00,judy_akinyi,cropland_agroforestry,52,1,Siala,Markhamia,lutea,no,20,700,400,1731664571235.jpg,1731664576697.jpg,1731664581885.jpg,1731664586859.jpg,1731664591979.jpg, ,0.1708066,34.3817053,1282.8,4.733, ,uuid:101c8fe0-10d5-4e29-9a03-c4f0855c8794,616,Lacuna Data Collectors,5
4774,2024-11-22T12:16:28.726+03:00,judy_akinyi,homestead_agroforestry,79,1,Siala,Markhamia,lutea,no,12,450,400,1732267048716.jpg,1732267056715.jpg,1732267066863.jpg,1732267074547.jpg,1732267080760.jpg, ,1.1488767,35.1238689,1854.1,4.94, ,uuid:7df3da73-0a9e-466e-b81a-241c186b0524,616,Lacuna Data Collectors,5
3511,2024-11-14T12:26:54.931+03:00,henry_oindi,cropland_agroforestry,38,1,Siala,Markhamia,lutea,no,38,700,370,1731576465225.jpg,1731576470610.jpg,1731576476785.jpg,1731576484623.jpg,1731576488770.jpg, ,-0.0889137,34.4652037,1236.9,4.78, ,uuid:cdd3db2d-0155-4f8d-8905-cd9b6cdcb46c,616,Lacuna Data Collectors,5
4443,2024-11-20T14:12:09.091+03:00,henry_oindi,homestead_agroforestry,73,1,Siala,Markhamia,lutea,no,52,1200,350,1732101206096.jpg,1732101213349.jpg,1732101219237.jpg,1732101233568.jpg,1732101238240.jpg, ,0.6001914,34.6267767,1509.2,4.966, ,uuid:9171ed15-31fe-4351-8c7f-e301174c787e,616,Lacuna Data Collectors,5
4548,2024-11-20T16:43:43.512+03:00,sarah_mwangi,cropland_agroforestry,60,1,Siala,Markhamia,lutea,no,50,550,350,1732110268868.jpg,1732110274664.jpg,1732110282628.jpg,1732110287937.jpg,1732110292985.jpg, ,0.6231759,34.3417358,1178.7,4.68, ,uuid:d7b9f633-c368-43e8-85ca-1b52b5d5105c,616,Lacuna Data Collectors,5
4398,2024-11-20T12:26:53.694+03:00,sarah_mwangi,homestead_agroforestry,69,1,Siala,Markhamia,lutea,no,40,700,350,1732094855370.jpg,1732094861647.jpg,1732094869863.jpg,1732094875846.jpg,1732094883616.jpg, ,0.580152,34.8024612,1435.7,4.86, ,uuid:897804d7-7810-4b30-a0a6-4350146941cd,616,Lacuna Data Collectors,5
3509,2024-11-14T12:24:12.937+03:00,sarah_mwangi,cropland_agroforestry,38,1,Siala,Markhamia,lutea,no,40,650,350,1731576295348.jpg,1731576303498.jpg,1731576313403.jpg,1731576319286.jpg,1731576324899.jpg, ,-0.0889521,34.4647302,1224.1,4.58, ,uuid:93209f57-8ccd-4106-8a6a-145e6bf37291,616,Lacuna Data Collectors,5
4350,2024-11-19T18:38:50.558+03:00,henry_oindi,cropland_agroforestry,65,1,Siala,Markhamia,lutea,no,38,700,350,1732030817812.jpg,1732030826439.jpg,1732030836711.jpg,1732030856299.jpg,1732030845271.jpg, ,0.3043219,34.6001731,1346.5,4.16, ,uuid:864bffec-a2cb-40ad-899e-46865a3d3667,616,Lacuna Data Collectors,5
3506,2024-11-14T12:22:52.849+03:00,judy_akinyi,cropland_agroforestry,38,1,Siala,Markhamia,lutea,no,35,850,350,1731576231164.jpg,1731576240744.jpg,1731576247008.jpg,1731576253279.jpg,1731576259683.jpg, ,-0.0885865,34.4651518,1226.9,4.84, ,uuid:431c23a5-2d8f-4fb4-83dd-2d8a2c1b6893,616,Lacuna Data Collectors,5
3127,2024-08-26T10:06:55.902+03:00,henry_oindi,cropland_agroforestry,132,4,Siala,Markhamia,lutea,no,30,650,350,1724656065440.jpg,1724656076631.jpg,1724656083727.jpg,1724656092069.jpg,1724656100988.jpg, ,0.0164643,37.7012911,1286,4.633, ,uuid:3f7d746d-56f7-4f7d-a2e4-44a9e2823e2d,616,Lacuna Data Collectors,5
4102,2024-11-18T18:21:29.010+03:00,judy_akinyi,cropland_agroforestry,56,1,Siala,Markhamia,lutea,no,25,900,350,1731943325107.jpg,1731943330553.jpg,1731943336749.jpg,1731943343420.jpg,1731943351430.jpg, ,0.088487,34.702066,1579.6,4.92, ,uuid:a473fd8e-68eb-4a50-b04b-27744080a7fa,616,Lacuna Data Collectors,5
3681,2024-11-15T12:57:05.129+03:00,judy_akinyi,cropland_agroforestry,52,1,Siala,Markhamia,lutea,no,25,850,350,1731664673887.jpg,1731664681194.jpg,1731664689180.jpg,1731664701496.jpg,1731664708206.jpg, ,0.17068,34.3817847,1282.8,4.54, ,uuid:5d292b08-daec-454c-b6e2-9944d328e5c3,616,Lacuna Data Collectors,5
4777,2024-11-22T12:19:20.207+03:00,judy_akinyi,homestead_agroforestry,79,1,Siala,Markhamia,lutea,no,18,800,350,1732267224447.jpg,1732267231688.jpg,1732267239020.jpg,1732267245687.jpg,1732267261890.jpg, ,1.1488093,35.1237747,1854.3,4.58, ,uuid:97dc09ee-c289-4783-a276-8b804467dcbf,616,Lacuna Data Collectors,5
3552,2024-11-14T13:39:36.162+03:00,judy_akinyi,cropland_agroforestry,49,1,Siala,Markhamia,lutea,no,18,650,350,1731580844168.jpg,1731580850047.jpg,1731580856231.jpg,1731580861789.jpg,1731580878617.jpg, ,-0.0947342,34.3105398,1300.1,4.98, ,uuid:05ac1a0e-b674-478f-9890-02bee5698da2,616,Lacuna Data Collectors,5
3512,2024-11-14T12:26:59.311+03:00,judy_akinyi,cropland_agroforestry,38,1,Siala,Markhamia,lutea,no,15,850,350,1731576469887.jpg,1731576476617.jpg,1731576486933.jpg,1731576493128.jpg,1731576499608.jpg, ,-0.0885361,34.4651809,1226.9,4.96, ,uuid:9c7ab2fa-04c2-455d-a4f0-a917d5aa82e4,616,Lacuna Data Collectors,5
3538,2024-11-14T13:32:54.294+03:00,judy_akinyi,cropland_agroforestry,49,1,Siala,Markhamia,lutea,no,15,650,350,1731580424177.jpg,1731580429936.jpg,1731580435539.jpg,1731580440720.jpg,1731580447169.jpg, ,-0.0948287,34.3106575,1300.3,4.95, ,uuid:bd65fa31-05e1-41d0-9677-4d558266edbf,616,Lacuna Data Collectors,5
3898,2024-11-16T13:48:42.668+03:00,henry_oindi,cropland_agroforestry,42,1,Siala,Markhamia,lutea,no,26,710,340,1731754157829.jpg,1731754164668.jpg,1731754171066.jpg,1731754178471.jpg,1731754183530.jpg, ,-0.0948873,34.9304221,1173.3,4.8, ,uuid:dac8b9d0-f73e-47d2-953a-d34e111060cf,616,Lacuna Data Collectors,5
3911,2024-11-16T13:54:00.079+03:00,david_makori,cropland_agroforestry,42,1,Siala,Markhamia,lutea,no,28,680,330,1731754508979.jpg,1731754516163.jpg,1731754524991.jpg,1731754535748.jpg,1731754546699.jpg, ,-0.0949827,34.9308156,1146.7,4.36, ,uuid:25b561af-0a70-4ba6-ab68-d3debfdf7ae5,616,Lacuna Data Collectors,5
3892,2024-11-16T13:44:55.780+03:00,henry_oindi,cropland_agroforestry,42,1,Siala,Markhamia,lutea,no,38,700,320,1731753947054.jpg,1731753953782.jpg,1731753962400.jpg,1731753976692.jpg,1731753981558.jpg, ,-0.094943,34.9304581,1175,4.1, ,uuid:ed6e9ef4-5389-4c77-804b-795b17d4c558,616,Lacuna Data Collectors,5
3921,2024-11-16T14:39:26.452+03:00,henry_oindi,pasture_agroforestry,43,1,Siala,Markhamia,lutea,no,30,660,320,1731757206793.jpg,1731757212779.jpg,1731757219120.jpg,1731757227047.jpg,1731757232714.jpg, ,-0.079402,34.9759879,1186.3,4.68, ,uuid:63436299-c056-422b-8ff7-f3175cef2021,616,Lacuna Data Collectors,5
4218,2024-11-19T14:48:03.138+03:00,henry_oindi,pasture_agroforestry,55,1,Siala,Markhamia,lutea,no,36,800,310,1732016924396.jpg,1732016930637.jpg,1732016936141.jpg,1732016942401.jpg,1732016946935.jpg, ,0.1134555,34.6571067,1533.8,4.98, ,uuid:ecbdaf38-3cad-4d1a-b88f-b7301f0942dd,616,Lacuna Data Collectors,5
6913,2024-10-07T13:01:04.327+03:00,juliet_onditi,cropland_agroforestry,182,2,Siala,Markhamia,lutea,no,50,900,300,1728295416332.jpg,1728295421842.jpg,1728295432492.jpg,1728295438874.jpg,1728295445750.jpg, ,-0.8526604,34.5705934,1440.9,4.96, ,uuid:f5fc574a-b2e1-4725-aa85-8dd6d59ceb0f,616,Lacuna Data Collectors,5
4111,2024-11-18T18:25:34.501+03:00,sarah_mwangi,cropland_agroforestry,56,1,Siala,Markhamia,lutea,no,40,750,300,1731943575567.jpg,1731943583333.jpg,1731943593360.jpg,1731943600349.jpg,1731943614077.jpg, ,0.0884173,34.7019175,1535.3,4.34, ,uuid:37df4c26-45fb-4f27-b5c4-bc3d9203b71b,616,Lacuna Data Collectors,5
3521,2024-11-14T12:32:21.171+03:00,sarah_mwangi,cropland_agroforestry,38,1,Siala,Markhamia,lutea,no,40,700,300,1731576796515.jpg,1731576801348.jpg,1731576807646.jpg,1731576813952.jpg,1731576819328.jpg, ,-0.0889407,34.4648609,1224.2,5, ,uuid:426fd81e-ff92-43a8-8858-0a5d3008ea32,616,Lacuna Data Collectors,5
4227,2024-11-19T15:47:24.622+03:00,juliet_onditi,cropland_agroforestry,64,1,Siala,Markhamia,lutea,no,40,650,300,1732020528017.jpg,1732020534390.jpg,1732020545988.jpg,1732020554501.jpg,1732020562474.jpg, ,0.1483363,34.5607973,1482.1,2.733, ,uuid:4553aef4-dd31-4154-9b31-c4ff2f0d74c4,616,Lacuna Data Collectors,5
3895,2024-11-16T13:46:37.677+03:00,henry_oindi,cropland_agroforestry,42,1,Siala,Markhamia,lutea,no,32,850,300,1731754045019.jpg,1731754058403.jpg,1731754064230.jpg,1731754097723.jpg,1731754105539.jpg, ,-0.094915,34.9304067,1171.7,4.6, ,uuid:c5866037-11a1-4c41-840b-a156b70fc458,616,Lacuna Data Collectors,5
6908,2024-10-07T13:41:08.681+03:00,henry_oindi,cropland_agroforestry,182,2,Siala,Markhamia,lutea,no,24,700,300,1728297772098.jpg,1728297779325.jpg,1728297785552.jpg,1728297794278.jpg,1728297804595.jpg, ,-0.8521224,34.5709796,1475.6,4.96, ,uuid:c0c65a89-7e69-4df3-965d-1326f382daca,616,Lacuna Data Collectors,5
3515,2024-11-14T12:28:31.627+03:00,juliet_onditi,cropland_agroforestry,38,1,Siala,Markhamia,lutea,no,20,650,300,1731576565524.jpg,1731576577186.jpg,1731576583700.jpg,1731576590620.jpg,1731576607226.jpg, ,-0.0890957,34.4649605,1228.4,4.15, ,uuid:772b9230-0a11-46a9-a345-53af0dd2479e,616,Lacuna Data Collectors,5
3480,2024-11-14T12:02:57.594+03:00,juliet_onditi,cropland_agroforestry,38,1,Siala,Markhamia,lutea,no,20,650,300,1731575028953.jpg,1731575035287.jpg,1731575043360.jpg,1731575050793.jpg,1731575057099.jpg, ,-0.0888509,34.4650914,1246,4.95, ,uuid:514a6251-b5d2-499b-b713-f0c01ff5a9d1,616,Lacuna Data Collectors,5
3808,2024-11-16T11:47:29.341+03:00,juliet_onditi,cropland_agroforestry,40,1,Siala,Markhamia,lutea,no,20,570,300,1731746917571.jpg,1731746924926.jpg,1731746933485.jpg,1731746947132.jpg,1731746961715.jpg, ,-0.0872164,34.8335318,1167.6,4.9, ,uuid:b91fa872-509c-470b-bd9b-6718ad2620c0,616,Lacuna Data Collectors,5
4682,2024-11-21T17:43:21.891+03:00,judy_akinyi,cropland_agroforestry,70,1,Siala,Markhamia,lutea,no,12,850,300,1732200238791.jpg,1732200243785.jpg,1732200248993.jpg,1732200253496.jpg,1732200262506.jpg, ,0.7515844,34.6415482,1532.9,4.9, ,uuid:44f75864-3655-4342-8820-6add49cfb270,616,Lacuna Data Collectors,5
3687,2024-11-15T13:00:06.047+03:00,juliet_onditi,cropland_agroforestry,52,1,Siala,Markhamia,lutea,no,8,400,300,1731664865054.jpg,1731664870866.jpg,1731664877125.jpg,1731664885186.jpg,1731664892201.jpg, ,0.170848,34.3818751,1295.5,4.466, ,uuid:cabfae58-6c34-4166-930b-0dece7dcf607,616,Lacuna Data Collectors,5
3680,2024-11-15T12:56:43.153+03:00,juliet_onditi,cropland_agroforestry,52,1,Siala,Markhamia,lutea,no,5,300,300,1731664639737.jpg,1731664645894.jpg,1731664655803.jpg,1731664661763.jpg,1731664669303.jpg, ,0.1708285,34.3818042,1297.7,4.45, ,uuid:28ce74c5-54f8-4d3e-a22e-a393a74ed244,616,Lacuna Data Collectors,5
6917,2024-10-07T13:02:43.055+03:00,sarah_mwangi,cropland_agroforestry,182,2,Siala,Markhamia,lutea,no,40,720,280,1728295430248.jpg,1728295445512.jpg,1728295458090.jpg,1728295464974.jpg,1728295471252.jpg, ,-0.8526677,34.5706626,1455.4,4.88, ,uuid:7f668748-7c0e-4986-81aa-7672f219e747,616,Lacuna Data Collectors,5
3517,2024-11-14T12:29:59.763+03:00,sarah_mwangi,cropland_agroforestry,38,1,Siala,Markhamia,lutea,no,60,950,250,1731576645444.jpg,1731576654027.jpg,1731576661040.jpg,1731576668524.jpg,1731576673554.jpg, ,-0.0888756,34.4648718,1224,4.82, ,uuid:82d5e2a9-4002-4e4e-956e-a90d05514ee9,616,Lacuna Data Collectors,5
4636,2024-11-21T15:51:24.638+03:00,sarah_mwangi,homestead_agroforestry,74,1,Siala,Markhamia,lutea,no,60,730,250,1732193524620.jpg,1732193533473.jpg,1732193565063.jpg,1732193571998.jpg,1732193578891.jpg, ,0.4754594,34.6134434,1371,4.25, ,uuid:71e13d02-f7c5-4b24-8e8e-57f6ec483147,616,Lacuna Data Collectors,5
